,SalePrice,YearBuilt,YrSold,MonthSold,Size(sqf),Floor,N_Parkinglot(Ground),N_Parkinglot(Basement),TimeToBusStop,TimeToSubway,N_APT,N_manager,N_elevators,N_FacilitiesNearBy(PublicOffice),N_FacilitiesNearBy(Hospital),N_FacilitiesNearBy(Dpartmentstore),N_FacilitiesNearBy(Mall),N_FacilitiesNearBy(ETC),N_FacilitiesNearBy(Park),N_SchoolNearBy(Elementary),N_SchoolNearBy(Middle),N_SchoolNearBy(High),N_SchoolNearBy(University),N_FacilitiesInApt,N_FacilitiesNearBy(Total),N_SchoolNearBy(Total),c_corridor,c_mixed,c_terraced,c_central_heating,c_individual_heating,c_management_in_trust,c_self_management,c_Bangoge,c_Banwoldang,c_Chil-sung-market,c_Daegu,c_Kyungbuk_uni_hospital,c_Myung-duk,c_Sin-nam,c_no_subway_nearby
1463,221238,1986,2010,8,2092,5,713.0,0.0,2,2,7.0,8.0,27.0,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
1464,384955,2007,2010,8,1519,12,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1465,158584,2006,2010,8,857,8,123.0,181.0,1,4,3.0,3.0,11.0,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1466,362831,2007,2010,8,1387,37,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1467,223008,1986,2010,8,1796,1,713.0,0.0,2,2,7.0,8.0,27.0,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
1468,212389,2007,2010,8,868,21,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1469,75221,1997,2010,9,644,8,82.0,56.0,1,1,1.0,2.0,4.0,7.0,1,2.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,5,13.0,7.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1470,154867,2006,2010,9,814,20,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1471,153982,2006,2010,9,814,3,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1472,53097,1986,2010,9,508,3,100.0,18.0,2,3,1.0,1.0,2.0,5.0,1,2.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,3,11.0,13.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1473,265486,2006,2010,9,1412,17,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1474,318584,2006,2010,9,1743,6,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1475,380530,2006,2010,9,2056,22,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1476,54867,1992,2010,9,640,9,200.0,0.0,1,2,3.0,5.0,10.0,7.0,1,1.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,3,16.0,17.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1477,80973,1992,2010,9,644,11,142.0,79.0,1,1,3.0,4.0,8.0,5.0,1,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3,9.0,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1478,172566,2005,2010,9,914,15,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1479,143805,2005,2010,9,743,15,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1480,186725,2005,2010,9,1184,14,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1481,173008,1993,2010,9,1451,5,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1482,79646,1993,2010,9,644,2,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1483,146460,2005,2010,9,743,10,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1484,182300,2007,2010,9,914,26,554.0,524.0,2,4,3.0,5.0,10.0,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1485,130088,1993,2010,9,914,12,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1486,190265,1993,2010,9,2337,10,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1487,129203,1993,2010,9,914,12,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1488,172566,2008,2010,9,914,24,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1489,171681,2006,2010,9,903,15,123.0,181.0,1,4,3.0,3.0,11.0,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1490,353982,2007,2010,9,1643,26,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1491,162831,2009,2010,10,910,3,25.0,203.0,2,0,1.0,2.0,5.0,2.0,1,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,5,6.0,5.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1492,157522,2009,2010,10,910,14,25.0,203.0,2,0,1.0,2.0,5.0,2.0,1,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,5,6.0,5.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1493,173451,2009,2010,10,910,10,25.0,203.0,2,0,1.0,2.0,5.0,2.0,1,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,5,6.0,5.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1494,159292,2009,2010,10,910,19,25.0,203.0,2,0,1.0,2.0,5.0,2.0,1,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,5,6.0,5.0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1495,170796,2006,2010,10,811,15,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1496,172123,2006,2010,10,811,18,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1497,216814,2006,2010,10,910,12,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1498,143805,2006,2010,10,636,18,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1499,162831,2006,2010,10,814,8,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1500,175221,2006,2010,10,811,14,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1501,97345,2006,2010,10,636,1,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1502,165486,2006,2010,10,814,17,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1503,179646,2006,2010,10,910,2,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1504,181415,2006,2010,10,910,15,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1505,180530,2006,2010,10,910,5,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1506,150442,2006,2010,10,814,2,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1507,383185,2007,2010,10,1483,11,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1508,370796,2007,2010,10,1483,17,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1509,462831,2007,2010,10,1690,21,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1510,382300,2007,2010,10,1483,25,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1511,371681,2007,2010,10,1483,7,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1512,448672,2007,2010,10,1690,16,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1513,360176,2007,2010,10,1483,9,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1514,382300,2007,2010,10,1483,21,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1515,435398,2007,2010,10,1690,8,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1516,371681,2007,2010,10,1483,8,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1517,94690,1986,2010,10,910,12,100.0,18.0,2,3,1.0,1.0,2.0,5.0,1,2.0,1.0,1.0,1.0,6.0,2.0,3.0,2.0,3,11.0,13.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1518,256637,2006,2010,10,1743,7,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1519,186725,2006,2010,10,914,4,249.0,536.0,2,4,6.0,5.0,11.0,1.0,1,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,5,3.0,7.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1520,92035,1993,2010,10,644,8,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1521,90265,1993,2010,10,644,21,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1522,214159,2008,2010,10,1167,4,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1523,49557,1992,2010,10,576,13,200.0,0.0,1,2,3.0,5.0,10.0,7.0,1,1.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,3,16.0,17.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1524,188053,1993,2010,10,2337,15,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1525,60176,1992,2010,10,576,2,200.0,0.0,1,2,3.0,5.0,10.0,7.0,1,1.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,3,16.0,17.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1526,130973,1993,2010,10,914,8,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1527,43185,1992,2010,10,355,13,200.0,0.0,1,2,3.0,5.0,10.0,7.0,1,1.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,3,16.0,17.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1528,110619,2005,2010,10,572,13,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1529,196460,2007,2010,10,1103,26,554.0,524.0,2,4,3.0,5.0,10.0,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1530,65486,1992,2010,10,640,11,200.0,0.0,1,2,3.0,5.0,10.0,7.0,1,1.0,1.0,5.0,1.0,4.0,3.0,5.0,5.0,3,16.0,17.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1531,169026,2005,2010,10,914,20,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1532,85840,1993,2010,10,644,15,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1533,85840,1993,2010,10,644,9,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1534,177876,2008,2010,10,914,3,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1535,178761,2008,2010,10,914,12,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1536,185840,1993,2010,10,2337,8,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1537,155584,2005,2010,10,914,2,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1538,209734,2007,2010,10,1103,8,554.0,524.0,2,4,3.0,5.0,10.0,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1539,221238,2008,2010,10,1167,17,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1540,161946,2008,2010,10,829,16,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1541,165929,2005,2010,10,914,23,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1542,141592,2005,2010,10,743,20,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1543,130973,1993,2010,10,914,10,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1544,91592,1993,2010,10,644,4,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1545,146017,2005,2010,10,743,16,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1546,243362,2007,2010,10,1366,21,554.0,524.0,2,4,3.0,5.0,10.0,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1547,166814,2005,2010,10,914,5,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1548,141592,2005,2010,10,743,13,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1549,176991,2008,2010,10,914,9,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1550,115044,1992,2010,10,914,9,142.0,79.0,1,1,3.0,4.0,8.0,5.0,1,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3,9.0,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1551,100884,1993,2010,10,644,11,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1552,163716,2005,2010,10,914,9,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1553,210619,2007,2010,10,1103,14,554.0,524.0,2,4,3.0,5.0,10.0,2.0,2,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4,9.0,8.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
1554,82300,1992,2010,10,644,12,142.0,79.0,1,1,3.0,4.0,8.0,5.0,1,1.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,3,9.0,14.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1555,153539,2005,2010,10,914,3,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1556,103097,2005,2010,10,572,2,67.0,798.0,2,3,8.0,6.0,0.0,5.0,2,0.0,1.0,5.0,0.0,3.0,4.0,4.0,4.0,7,13.0,15.0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1557,161946,2008,2010,10,829,4,197.0,475.0,1,4,6.0,6.0,14.0,3.0,1,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,8,7.0,9.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
1558,83628,1993,2010,10,644,2,523.0,536.0,2,1,8.0,8.0,20.0,6.0,2,0.0,1.0,5.0,0.0,4.0,3.0,5.0,5.0,4,14.0,17.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1559,184070,2007,2010,10,868,3,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1560,148672,1986,2010,10,1313,4,713.0,0.0,2,2,7.0,8.0,27.0,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
1561,262831,1986,2010,10,1796,8,713.0,0.0,2,2,7.0,8.0,27.0,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
1562,126548,1986,2010,10,914,7,713.0,0.0,2,2,7.0,8.0,27.0,5.0,1,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4,9.0,6.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
1563,229203,2007,2010,10,868,15,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1564,185840,2006,2010,10,903,14,123.0,181.0,1,4,3.0,3.0,11.0,3.0,1,1.0,1.0,2.0,0.0,4.0,3.0,3.0,1.0,4,8.0,11.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0
1565,196460,2007,2010,10,868,8,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1566,238938,2007,2010,10,868,18,0.0,1270.0,2,4,7.0,14.0,16.0,3.0,1,2.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,10,9.0,10.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1567,76548,1997,2010,11,644,4,82.0,56.0,1,1,1.0,2.0,4.0,7.0,1,2.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,5,13.0,7.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1568,75221,1997,2010,11,644,10,82.0,56.0,1,1,1.0,2.0,4.0,7.0,1,2.0,1.0,1.0,1.0,4.0,0.0,0.0,3.0,5,13.0,7.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
1569,149557,2006,2010,11,636,9,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1570,191150,2006,2010,11,910,11,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1571,199115,2006,2010,11,910,19,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1572,183185,2006,2010,11,910,6,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1573,191150,2006,2010,11,910,9,111.0,184.0,1,2,3.0,3.0,0.0,2.0,1,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,5,6.0,9.0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
1574,408849,2007,2010,11,1690,3,7.0,605.0,2,4,2.0,5.0,5.0,4.0,1,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,5,9.0,5.0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
